steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
2.0,0.1,0.4,0.4,0.0,-25.56159019470215,7.577721407869831e-05,1.0,1.0,28.925668716430664
2.0,0.1,0.4,0.4,0.05,-25.5621337890625,8.666166104376316e-05,1.0,1.0,28.929052352905273
2.0,0.1,0.4,0.4,0.1,-24.768413543701172,0.0,1.0,1.0,30.759780883789062
2.0,0.1,0.4,0.5,0.0,-27.784082412719727,1.9073486328125e-06,1.0,1.0,24.27093505859375
2.0,0.1,0.4,0.5,0.05,-27.584924697875977,1.9073486328125e-06,1.0,1.0,24.582271575927734
2.0,0.1,0.4,0.5,0.1,-25.826702117919922,6.149239925434813e-05,1.0,1.0,27.978429794311523
2.0,0.1,0.6,0.3,0.0,-20.48530387878418,6.386058521457016e-05,2.0,1.0,44.061641693115234
2.0,0.1,0.6,0.3,0.05,-20.48530387878418,6.386058521457016e-05,2.0,1.0,44.061641693115234
2.0,0.1,0.6,0.3,0.1,-20.488636016845703,0.00014225803897716105,2.0,1.0,44.09166717529297
2.0,0.1,0.6,0.4,0.0,-21.45969581604004,0.00021130117238499224,2.0,1.0,39.63540267944336
2.0,0.1,0.6,0.4,0.05,-21.45969581604004,0.00021130117238499224,2.0,1.0,39.63540267944336
2.0,0.1,0.6,0.4,0.1,-21.251880645751953,2.2357509806170128e-05,2.0,1.0,40.335166931152344
2.0,0.1,0.6,0.5,0.0,-23.004953384399414,4.924506720271893e-05,2.0,1.0,33.91850662231445
2.0,0.1,0.6,0.5,0.05,-22.89070701599121,0.0,2.0,1.0,34.10969543457031
2.0,0.1,0.6,0.5,0.1,-22.313915252685547,5.21163601661101e-05,2.0,1.0,36.06159591674805
2.0,0.1,0.8,0.3,0.0,-19.083301544189453,0.000539621280040592,2.0,1.0,54.287803649902344
2.0,0.1,0.8,0.3,0.05,-19.083301544189453,0.000539621280040592,2.0,1.0,54.287803649902344
2.0,0.1,0.8,0.3,0.1,-19.08338737487793,0.000542324676644057,2.0,1.0,54.28868865966797
2.0,0.1,0.8,0.4,0.0,-19.650875091552734,0.0003389106714166701,2.0,1.0,50.15388870239258
2.0,0.1,0.8,0.4,0.05,-19.650875091552734,0.0003389106714166701,2.0,1.0,50.15388870239258
2.0,0.1,0.8,0.4,0.1,-19.524179458618164,0.0,2.0,1.0,50.472816467285156
2.0,0.1,0.8,0.5,0.0,-20.593616485595703,2.4080984076135792e-05,2.0,1.0,44.32927703857422
2.0,0.1,0.8,0.5,0.05,-20.593616485595703,2.4080984076135792e-05,2.0,1.0,44.32927703857422
2.0,0.1,0.8,0.5,0.1,-20.38860321044922,3.322292468510568e-05,2.0,1.0,45.21932601928711
2.0,0.2,0.4,0.3,0.0,-20.130809783935547,0.0011575535172596574,2.0,1.0,46.36520004272461
2.0,0.2,0.4,0.3,0.05,-20.130809783935547,0.0011575535172596574,2.0,1.0,46.36520004272461
2.0,0.2,0.4,0.3,0.1,-20.130809783935547,0.0011575535172596574,2.0,1.0,46.36520004272461
2.0,0.2,0.4,0.4,0.0,-20.774394989013672,6.749966269126162e-05,2.0,1.0,42.52714920043945
2.0,0.2,0.4,0.4,0.05,-20.774394989013672,6.749966269126162e-05,2.0,1.0,42.52714920043945
2.0,0.2,0.4,0.4,0.1,-20.777185440063477,0.00013692319043911994,2.0,1.0,42.551429748535156
2.0,0.2,0.4,0.5,0.0,-21.91898536682129,0.0,2.0,1.0,37.36504364013672
2.0,0.2,0.4,0.5,0.05,-21.91898536682129,0.0,2.0,1.0,37.36504364013672
2.0,0.2,0.4,0.5,0.1,-21.830074310302734,3.856430703308433e-05,2.0,1.0,37.78516387939453
2.0,0.2,0.6,0.3,0.0,-18.924800872802734,0.0016987888375297189,2.0,1.0,56.0871696472168
2.0,0.2,0.6,0.3,0.05,-18.924800872802734,0.0016987888375297189,2.0,1.0,56.0871696472168
2.0,0.2,0.6,0.3,0.1,-18.924800872802734,0.0016987888375297189,2.0,1.0,56.0871696472168
2.0,0.2,0.6,0.4,0.0,-19.238508224487305,0.0,2.0,1.0,52.41937255859375
2.0,0.2,0.6,0.4,0.05,-19.238508224487305,0.0,2.0,1.0,52.41937255859375
2.0,0.2,0.6,0.4,0.1,-19.238563537597656,0.0,2.0,1.0,52.41987228393555
2.0,0.2,0.6,0.5,0.0,-20.10934066772461,0.00039829988963901997,2.0,1.0,46.858184814453125
2.0,0.2,0.6,0.5,0.05,-20.10934066772461,0.00039829988963901997,2.0,1.0,46.858184814453125
2.0,0.2,0.6,0.5,0.1,-20.118133544921875,0.0005303979851305485,2.0,1.0,46.941612243652344
2.0,0.2,0.8,0.3,0.0,-17.953031539916992,0.0001732477539917454,2.0,1.0,65.4798583984375
2.0,0.2,0.8,0.3,0.05,-17.953031539916992,0.0001732477539917454,2.0,1.0,65.4798583984375
2.0,0.2,0.8,0.3,0.1,-17.953031539916992,0.0001732477539917454,2.0,1.0,65.4798583984375
2.0,0.2,0.8,0.4,0.0,-18.34357261657715,0.0007502661901526153,2.0,1.0,61.71917724609375
2.0,0.2,0.8,0.4,0.05,-18.34357261657715,0.0007502661901526153,2.0,1.0,61.71917724609375
2.0,0.2,0.8,0.4,0.1,-18.34357261657715,0.0007502661901526153,2.0,1.0,61.71917724609375
2.0,0.2,0.8,0.5,0.0,-18.884353637695312,0.00016714294906705618,2.0,1.0,56.2140007019043
2.0,0.2,0.8,0.5,0.05,-18.884353637695312,0.00016714294906705618,2.0,1.0,56.2140007019043
2.0,0.2,0.8,0.5,0.1,-18.885774612426758,0.00018800304678734392,2.0,1.0,56.22969436645508
2.0,0.3,0.4,0.3,0.0,-18.72779655456543,0.00156783452257514,2.0,1.0,57.527076721191406
2.0,0.3,0.4,0.3,0.05,-18.72779655456543,0.00156783452257514,2.0,1.0,57.527076721191406
2.0,0.3,0.4,0.3,0.1,-18.72779655456543,0.00156783452257514,2.0,1.0,57.527076721191406
2.0,0.3,0.4,0.4,0.0,-19.065074920654297,3.759944956982508e-05,2.0,1.0,53.93809127807617
2.0,0.3,0.4,0.4,0.05,-19.065074920654297,3.759944956982508e-05,2.0,1.0,53.93809127807617
2.0,0.3,0.4,0.4,0.1,-19.065074920654297,3.759944956982508e-05,2.0,1.0,53.93809127807617
2.0,0.3,0.4,0.5,0.0,-19.836729049682617,0.00047988680307753384,2.0,1.0,48.662513732910156
2.0,0.3,0.4,0.5,0.05,-19.836729049682617,0.00047988680307753384,2.0,1.0,48.662513732910156
2.0,0.3,0.4,0.5,0.1,-19.836938858032227,0.00048604243784211576,2.0,1.0,48.66448974609375
2.0,0.3,0.6,0.3,0.0,-17.869646072387695,0.00036816176725551486,2.0,1.0,66.61369323730469
2.0,0.3,0.6,0.3,0.05,-17.869646072387695,0.00036816176725551486,2.0,1.0,66.61369323730469
2.0,0.3,0.6,0.3,0.1,-17.869646072387695,0.00036816176725551486,2.0,1.0,66.61369323730469
2.0,0.3,0.6,0.4,0.0,-18.276668548583984,0.002019965322688222,2.0,1.0,62.9505500793457
2.0,0.3,0.6,0.4,0.05,-18.276668548583984,0.002019965322688222,2.0,1.0,62.9505500793457
2.0,0.3,0.6,0.4,0.1,-18.276668548583984,0.002019965322688222,2.0,1.0,62.9505500793457
2.0,0.3,0.6,0.5,0.0,-18.690471649169922,0.00014647394709754735,2.0,1.0,57.70347213745117
2.0,0.3,0.6,0.5,0.05,-18.690471649169922,0.00014647394709754735,2.0,1.0,57.70347213745117
2.0,0.3,0.6,0.5,0.1,-18.690471649169922,0.00014647394709754735,2.0,1.0,57.70347213745117
2.0,0.3,0.8,0.3,0.0,-17.37009048461914,0.0025845894124358892,2.0,1.0,75.35661315917969
2.0,0.3,0.8,0.3,0.05,-17.37009048461914,0.0025845894124358892,2.0,1.0,75.35661315917969
2.0,0.3,0.8,0.3,0.1,-17.37009048461914,0.0025845894124358892,2.0,1.0,75.35661315917969
2.0,0.3,0.8,0.4,0.0,-17.49176788330078,0.00012319169763941318,2.0,1.0,71.8327407836914
2.0,0.3,0.8,0.4,0.05,-17.49176788330078,0.00012319169763941318,2.0,1.0,71.8327407836914
2.0,0.3,0.8,0.4,0.1,-17.49176788330078,0.00012319169763941318,2.0,1.0,71.8327407836914
2.0,0.3,0.8,0.5,0.0,-17.97832679748535,0.0007235370576381683,2.0,1.0,66.29679870605469
2.0,0.3,0.8,0.5,0.05,-17.97832679748535,0.0007235370576381683,2.0,1.0,66.29679870605469
2.0,0.3,0.8,0.5,0.1,-17.97832679748535,0.0007235370576381683,2.0,1.0,66.29679870605469
