steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
1.2,0.1,0.6,0.3,0.0,-9.244165420532227,0.0007363555487245321,2.0,1.0,45.203285217285156
1.2,0.1,0.6,0.3,0.05,-9.244165420532227,0.0007363555487245321,2.0,1.0,45.203285217285156
1.2,0.1,0.6,0.3,0.1,-9.190713882446289,0.0,2.0,1.0,45.36817169189453
1.2,0.1,0.6,0.4,0.0,-9.368635177612305,0.00014411972369998693,2.0,1.0,41.047611236572266
1.2,0.1,0.6,0.4,0.05,-9.368635177612305,0.00014411972369998693,2.0,1.0,41.047611236572266
1.2,0.1,0.6,0.4,0.1,-9.354086875915527,0.00020107743330299854,2.0,1.0,41.4642333984375
1.2,0.1,0.6,0.5,0.0,-9.599267959594727,0.0,2.0,1.0,35.57933807373047
1.2,0.1,0.6,0.5,0.05,-9.599273681640625,0.0,2.0,1.0,35.579376220703125
1.2,0.1,0.6,0.5,0.1,-9.512938499450684,0.0,2.0,1.0,37.148841857910156
1.2,0.1,0.8,0.3,0.0,-8.968581199645996,2.6787894967128523e-05,2.0,1.0,55.678077697753906
1.2,0.1,0.8,0.3,0.05,-8.968581199645996,2.6787894967128523e-05,2.0,1.0,55.678077697753906
1.2,0.1,0.8,0.3,0.1,-8.968587875366211,2.6658566639525816e-05,2.0,1.0,55.678123474121094
1.2,0.1,0.8,0.4,0.0,-9.054708480834961,5.047451486461796e-05,2.0,1.0,51.628196716308594
1.2,0.1,0.8,0.4,0.05,-9.054708480834961,5.047451486461796e-05,2.0,1.0,51.628196716308594
1.2,0.1,0.8,0.4,0.1,-9.060979843139648,0.00014828761050011963,2.0,1.0,51.69025421142578
1.2,0.1,0.8,0.5,0.0,-9.191384315490723,0.0,2.0,1.0,45.85499572753906
1.2,0.1,0.8,0.5,0.05,-9.191384315490723,0.0,2.0,1.0,45.85499572753906
1.2,0.1,0.8,0.5,0.1,-9.183234214782715,0.0,2.0,1.0,46.406707763671875
1.2,0.2,0.4,0.3,0.0,-9.151214599609375,0.0001841623889049515,2.0,1.0,47.56731414794922
1.2,0.2,0.4,0.3,0.05,-9.151214599609375,0.0001841623889049515,2.0,1.0,47.56731414794922
1.2,0.2,0.4,0.3,0.1,-9.151214599609375,0.0001841623889049515,2.0,1.0,47.56731414794922
1.2,0.2,0.4,0.4,0.0,-9.288172721862793,0.0006159399636089802,2.0,1.0,43.70716094970703
1.2,0.2,0.4,0.4,0.05,-9.288172721862793,0.0006159399636089802,2.0,1.0,43.70716094970703
1.2,0.2,0.4,0.4,0.1,-9.289335250854492,0.0006538797752000391,2.0,1.0,43.716896057128906
1.2,0.2,0.4,0.5,0.0,-9.461377143859863,9.062616300070658e-05,2.0,1.0,38.609474182128906
1.2,0.2,0.4,0.5,0.05,-9.461377143859863,9.062616300070658e-05,2.0,1.0,38.609474182128906
1.2,0.2,0.4,0.5,0.1,-9.44043254852295,1.8024193195742555e-05,2.0,1.0,38.933921813964844
1.2,0.2,0.6,0.3,0.0,-8.970281600952148,0.0008932854980230331,2.0,1.0,57.451019287109375
1.2,0.2,0.6,0.3,0.05,-8.970281600952148,0.0008932854980230331,2.0,1.0,57.451019287109375
1.2,0.2,0.6,0.3,0.1,-8.970281600952148,0.0008932854980230331,2.0,1.0,57.451019287109375
1.2,0.2,0.6,0.4,0.0,-9.024760246276855,0.00030599781894125044,2.0,1.0,53.676002502441406
1.2,0.2,0.6,0.4,0.05,-9.024760246276855,0.00030599781894125044,2.0,1.0,53.676002502441406
1.2,0.2,0.6,0.4,0.1,-9.024767875671387,0.0003062432224396616,2.0,1.0,53.67606735229492
1.2,0.2,0.6,0.5,0.0,-9.15644645690918,0.00016597002104390413,2.0,1.0,48.13230514526367
1.2,0.2,0.6,0.5,0.05,-9.15644645690918,0.00016597002104390413,2.0,1.0,48.13230514526367
1.2,0.2,0.6,0.5,0.1,-9.162328720092773,0.0002615850535221398,2.0,1.0,48.186824798583984
1.2,0.2,0.8,0.3,0.0,-8.848268508911133,0.001047732774168253,2.0,1.0,66.9993667602539
1.2,0.2,0.8,0.3,0.05,-8.848268508911133,0.001047732774168253,2.0,1.0,66.9993667602539
1.2,0.2,0.8,0.3,0.1,-8.848268508911133,0.001047732774168253,2.0,1.0,66.9993667602539
1.2,0.2,0.8,0.4,0.0,-8.905641555786133,0.0009952419204637408,2.0,1.0,63.21284103393555
1.2,0.2,0.8,0.4,0.05,-8.905641555786133,0.0009952419204637408,2.0,1.0,63.21284103393555
1.2,0.2,0.8,0.4,0.1,-8.905641555786133,0.0009952419204637408,2.0,1.0,63.21284103393555
1.2,0.2,0.8,0.5,0.0,-8.945472717285156,8.835266635287553e-05,2.0,1.0,57.638084411621094
1.2,0.2,0.8,0.5,0.05,-8.945472717285156,8.835266635287553e-05,2.0,1.0,57.638084411621094
1.2,0.2,0.8,0.5,0.1,-8.946295738220215,9.886893531074747e-05,2.0,1.0,57.64686965942383
1.2,0.3,0.4,0.3,0.0,-8.932783126831055,0.00019113736925646663,2.0,1.0,58.861610412597656
1.2,0.3,0.4,0.3,0.05,-8.932783126831055,0.00019113736925646663,2.0,1.0,58.861610412597656
1.2,0.3,0.4,0.3,0.1,-8.932783126831055,0.00019113736925646663,2.0,1.0,58.861610412597656
1.2,0.3,0.4,0.4,0.0,-9.015888214111328,0.001286864746361971,2.0,1.0,55.2298698425293
1.2,0.3,0.4,0.4,0.05,-9.015888214111328,0.001286864746361971,2.0,1.0,55.2298698425293
1.2,0.3,0.4,0.4,0.1,-9.015888214111328,0.001286864746361971,2.0,1.0,55.2298698425293
1.2,0.3,0.4,0.5,0.0,-9.12736701965332,0.0009725315030664206,2.0,1.0,49.946380615234375
1.2,0.3,0.4,0.5,0.05,-9.12736701965332,0.0009725315030664206,2.0,1.0,49.946380615234375
1.2,0.3,0.4,0.5,0.1,-9.127392768859863,0.000973380752839148,2.0,1.0,49.94658279418945
1.2,0.3,0.6,0.3,0.0,-8.848833084106445,0.0018519540317356586,2.0,1.0,68.15269470214844
1.2,0.3,0.6,0.3,0.05,-8.848833084106445,0.0018519540317356586,2.0,1.0,68.15269470214844
1.2,0.3,0.6,0.3,0.1,-8.848833084106445,0.0018519540317356586,2.0,1.0,68.15269470214844
1.2,0.3,0.6,0.4,0.0,-8.843707084655762,0.00010227906750515103,2.0,1.0,64.59310913085938
1.2,0.3,0.6,0.4,0.05,-8.843707084655762,0.00010227906750515103,2.0,1.0,64.59310913085938
1.2,0.3,0.6,0.4,0.1,-8.843707084655762,0.00010227906750515103,2.0,1.0,64.59310913085938
1.2,0.3,0.6,0.5,0.0,-8.914043426513672,5.8320907555753365e-05,2.0,1.0,59.126792907714844
1.2,0.3,0.6,0.5,0.05,-8.914043426513672,5.8320907555753365e-05,2.0,1.0,59.126792907714844
1.2,0.3,0.6,0.5,0.1,-8.914043426513672,5.8320907555753365e-05,2.0,1.0,59.126792907714844
1.2,0.3,0.8,0.3,0.0,-8.777769088745117,0.002603097353130579,2.0,1.0,77.10787963867188
1.2,0.3,0.8,0.3,0.05,-8.777769088745117,0.002603097353130579,2.0,1.0,77.10787963867188
1.2,0.3,0.8,0.3,0.1,-8.777769088745117,0.002603097353130579,2.0,1.0,77.10787963867188
1.2,0.3,0.8,0.4,0.0,-8.732291221618652,0.0,2.0,1.0,73.61311340332031
1.2,0.3,0.8,0.4,0.05,-8.732291221618652,0.0,2.0,1.0,73.61311340332031
1.2,0.3,0.8,0.4,0.1,-8.732291221618652,0.0,2.0,1.0,73.61311340332031
