steer_gain,throttle_base,throttle_gain,brake_dist,throttle_min,mean_reward,std_reward,mean_checkpoints,collision_rate,mean_speed
0.8,0.3,0.4,0.4,0.05,-5.754818916320801,5.800504004582763e-05,3.0,1.0,57.63629913330078
0.8,0.3,0.4,0.4,0.1,-5.754866600036621,5.8192890719510615e-05,3.0,1.0,57.6365966796875
0.8,0.3,0.4,0.5,0.0,-6.091830253601074,4.612915654433891e-05,3.0,1.0,50.463966369628906
0.8,0.3,0.4,0.5,0.05,-6.091830253601074,4.612915654433891e-05,3.0,1.0,50.463966369628906
0.8,0.3,0.4,0.5,0.1,-6.055857181549072,0.0,3.0,1.0,50.74750900268555
0.8,0.3,0.6,0.3,0.0,-5.243529319763184,0.00014457825454883277,3.0,1.0,73.73970794677734
0.8,0.3,0.6,0.3,0.05,-5.243529319763184,0.00014457825454883277,3.0,1.0,73.73970794677734
0.8,0.3,0.6,0.3,0.1,-5.243529319763184,0.00014457825454883277,3.0,1.0,73.73970794677734
0.8,0.3,0.6,0.4,0.0,-5.361342430114746,9.968063750420697e-06,3.0,1.0,68.47904968261719
0.8,0.3,0.6,0.4,0.05,-5.361342430114746,9.968063750420697e-06,3.0,1.0,68.47904968261719
0.8,0.3,0.6,0.4,0.1,-5.361342430114746,9.968063750420697e-06,3.0,1.0,68.47904968261719
0.8,0.3,0.6,0.5,0.0,-5.630223751068115,8.30006247269921e-05,3.0,1.0,60.73020553588867
0.8,0.3,0.6,0.5,0.05,-5.630223751068115,8.30006247269921e-05,3.0,1.0,60.73020553588867
0.8,0.3,0.6,0.5,0.1,-5.633487224578857,0.00010303920134902,3.0,1.0,60.75102996826172
0.8,0.3,0.8,0.3,0.0,-5.072239875793457,0.0006140017649158835,3.0,1.0,84.03145599365234
0.8,0.3,0.8,0.3,0.05,-5.072239875793457,0.0006140017649158835,3.0,1.0,84.03145599365234
0.8,0.3,0.8,0.3,0.1,-5.072239875793457,0.0006140017649158835,3.0,1.0,84.03145599365234
0.8,0.3,0.8,0.4,0.0,-5.130888938903809,0.0002623510954435915,3.0,1.0,78.91831970214844
0.8,0.3,0.8,0.4,0.05,-5.130888938903809,0.0002623510954435915,3.0,1.0,78.91831970214844
0.8,0.3,0.8,0.4,0.1,-5.130888938903809,0.0002623510954435915,3.0,1.0,78.91831970214844
0.8,0.3,0.8,0.5,0.0,-5.278517246246338,0.00010442799248266965,3.0,1.0,71.34956359863281
0.8,0.3,0.8,0.5,0.05,-5.278517246246338,0.00010442799248266965,3.0,1.0,71.34956359863281
0.8,0.3,0.8,0.5,0.1,-5.279050827026367,0.00010771961387945339,3.0,1.0,71.35359191894531
1.2,0.1,0.4,0.3,0.0,-7.408003807067871,0.0,3.0,1.0,33.77290725708008
1.2,0.1,0.4,0.3,0.05,-7.408005714416504,4.76837158203125e-07,3.0,1.0,33.77291488647461
1.2,0.1,0.4,0.3,0.1,-7.258173942565918,1.6884345313883387e-05,3.0,1.0,35.198448181152344
1.2,0.1,0.4,0.4,0.0,-8.198785781860352,0.0,3.0,1.0,28.165447235107422
